City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
145,sauteurs,12.2167,-61.6333,26.39,82,15,8.14,GD,1689583673
146,constitucion,-35.3333,-72.4167,7.6,56,100,1.72,CL,1689583674
147,magadi,12.9667,77.2333,28.09,47,98,8.0,IN,1689583674
148,alta,69.9689,23.2717,20.59,49,40,6.69,NO,1689583674
149,acajutla,13.5928,-89.8275,26.56,75,100,1.98,SV,1689583674
150,enewetak,11.3474,162.3373,28.29,79,78,6.74,MH,1689583674
151,smithers,54.7804,-127.1743,11.18,100,75,0.0,CA,1689583405
152,itoman,26.1247,127.6694,30.01,79,75,10.8,JP,1689583675
153,vilyuchinsk,52.9306,158.4028,15.15,93,88,1.48,RU,1689583675
154,hadibu,12.65,54.0333,27.33,67,76,12.46,YE,1689583675
155,ribeira grande,38.5167,-28.7,20.22,77,75,2.06,PT,1689583675
156,filadelfia,39.9523,-75.1638,23.95,94,0,3.09,US,1689583502
157,happy valley-goose bay,53.3168,-60.3315,21.17,78,75,3.09,CA,1689583610
158,akureyri,65.6835,-18.0878,7.96,76,75,1.54,IS,1689583676
159,el bauga,18.262,33.9081,41.24,12,6,3.74,SD,1689583676
160,archangelos,36.2149,28.1149,29.62,39,0,1.03,GR,1689583676
161,tura,25.5198,90.2201,26.52,88,99,1.85,IN,1689583676
162,pangai,-19.8,-174.35,22.87,69,94,8.11,TO,1689583676
163,margaret river,-33.95,115.0667,15.46,75,63,1.24,AU,1689583677
164,portland,45.5234,-122.6762,18.12,73,0,5.14,US,1689583673
165,gassol,8.5333,10.4667,30.75,59,11,2.84,NG,1689583677
166,berezovyy,51.6667,135.7,23.87,61,58,1.4,RU,1689583677
167,marks,51.7111,46.7486,23.27,50,89,6.78,RU,1689583677
168,namibe,-15.1961,12.1522,27.49,36,0,0.76,AO,1689583677
169,benguela,-12.5763,13.4055,26.16,60,1,1.82,AO,1689583557
170,kralendijk,12.15,-68.2667,26.99,83,20,4.63,BQ,1689583678
171,agat village,13.3886,144.6585,29.52,80,20,4.63,GU,1689583678
172,hamilton,39.1834,-84.5333,21.69,92,0,4.12,US,1689583529
173,anadyr,64.75,177.4833,23.28,40,0,3.0,RU,1689583678
174,cabo san lucas,22.8909,-109.9124,28.62,82,2,3.13,MX,1689583678
175,arteche,12.2645,125.4048,28.08,84,94,1.85,PH,1689583679
176,kabalo,-6.05,26.9167,31.38,26,5,4.51,CD,1689583679
177,jamestown,42.097,-79.2353,19.77,100,75,2.06,US,1689583612
178,howard springs,-12.497,131.047,30.95,37,73,0.07,AU,1689583679
179,kindu,-2.95,25.95,33.47,26,49,2.72,CD,1689583679
180,midvagur,62.0511,-7.1939,8.46,93,100,8.75,FO,1689583679
181,lompoc,34.6391,-120.4579,13.66,96,100,2.06,US,1689583680
182,holualoa,19.6228,-155.9522,24.91,87,100,2.57,US,1689583680
183,nishinoomote,30.7333,131.0,29.31,94,75,4.63,JP,1689583680
184,horta,38.5333,-28.6333,19.8,83,75,2.06,PT,1689583680
185,mount gambier,-37.8333,140.7667,6.35,90,0,2.37,AU,1689583680
186,taltal,-25.4,-70.4833,14.83,79,100,1.4,CL,1689583681
187,shendi,16.6915,33.4341,39.21,24,3,6.4,SD,1689583681
188,petropavlovka,50.6114,105.3196,20.35,83,49,2.28,RU,1689583681
189,siloam springs,36.1881,-94.5405,23.42,99,40,0.0,US,1689583681
190,ust-nera,64.5667,143.2,17.44,39,52,2.98,RU,1689583681
191,pangody,65.85,74.4859,26.3,34,100,9.61,RU,1689583682
192,loen,7.7601,168.2307,28.6,73,87,7.02,MH,1689583682
193,polyarnyy,69.1989,33.4478,19.15,63,98,6.36,RU,1689583682
194,castillos,-34.1667,-53.8333,4.06,80,30,3.64,UY,1689583682
195,port alfred,-33.5906,26.891,18.99,67,46,0.89,ZA,1689583682
196,newman,37.3138,-121.0208,28.92,44,93,1.99,US,1689583683
197,ubatuba,-23.4339,-45.0711,18.98,75,69,1.1,BR,1689583683
198,yanchep,-31.55,115.6833,19.07,60,4,0.44,AU,1689583683
199,klyuchi,52.2667,79.1667,28.75,33,72,3.29,RU,1689583683
200,oamaru,-45.0784,170.9801,10.77,59,80,4.57,NZ,1689583683
201,terenozek,45.05,64.9833,39.25,13,0,4.42,KZ,1689583684
202,kasongo-lunda,-6.4667,16.8167,32.26,19,2,3.15,CD,1689583684
203,chui,-33.6971,-53.4616,3.95,84,14,3.8,UY,1689583684
204,cotacachi,0.3,-78.2667,12.75,89,98,2.04,EC,1689583684
205,bardai,11.65,7.2333,29.22,54,97,3.11,NG,1689583685
206,az zulfi,26.2995,44.8154,43.19,4,0,2.66,SA,1689583685
207,novaya igirma,57.1334,103.9112,22.13,56,100,1.6,RU,1689583685
208,nema,57.5067,50.5011,23.85,46,1,5.68,RU,1689583685
209,mahina,-17.5065,-149.489,22.87,73,0,1.54,PF,1689583685
210,qaqortoq,60.7167,-46.0333,7.38,93,100,0.6,GL,1689583686
211,oskarshamn,57.2645,16.4484,21.66,44,90,6.01,SE,1689583686
212,port blair,11.6667,92.75,30.02,74,100,6.17,IN,1689583686
213,radashkovichy,54.1551,27.2424,25.04,67,58,3.44,BY,1689583686
214,labuan,5.2767,115.2417,31.2,70,20,3.13,MY,1689583686
215,bairnsdale,-37.8333,147.6167,7.25,87,0,1.62,AU,1689583686
216,malango,-2.9627,119.9001,21.86,77,59,1.35,ID,1689583687
217,rancho murieta,38.5019,-121.0947,31.67,43,0,3.09,US,1689583687
218,ancud,-41.8697,-73.8203,1.96,88,14,3.57,CL,1689583687
219,aigio,38.2486,22.0819,36.23,33,0,3.26,GR,1689583687
220,queenstown,-31.8976,26.8753,18.55,25,31,5.56,ZA,1689583688
221,bourbon-lancy,46.6221,3.7695,19.83,51,40,1.5,FR,1689583688
222,alofi,-19.0595,-169.9187,19.94,94,100,2.57,NU,1689583688
223,lupane,-18.9315,27.807,22.15,16,3,4.8,ZW,1689583688
224,east london,-33.0153,27.9116,21.52,49,0,2.57,ZA,1689583688
225,nadi,-17.8,177.4167,23.0,78,75,2.57,FJ,1689583689
226,inashiki,35.9563,140.3236,36.12,56,2,0.89,JP,1689583690
227,cidreira,-30.1811,-50.2056,9.65,81,8,3.95,BR,1689583690
228,kenora,49.8167,-94.4337,13.54,82,100,3.6,CA,1689583690
229,sinan,34.8262,126.1086,26.06,94,91,7.79,KR,1689583691
230,deschutes river woods,43.9915,-121.3584,17.6,64,0,0.0,US,1689583691
231,gadzhiyevo,69.2551,33.3362,19.82,62,96,6.58,RU,1689583691
232,christchurch,-43.5333,172.6333,9.71,83,27,0.51,NZ,1689583691
233,st. thomas,42.7736,-81.1804,16.94,82,82,2.94,CA,1689583553
234,besisahar,28.2313,84.3761,26.34,91,100,1.11,NP,1689583692
235,ishim,56.1128,69.4902,26.12,42,100,5.67,RU,1689583692
236,toliara,-23.35,43.6667,25.2,50,14,4.71,MG,1689583692
237,saint-philippe,-21.3585,55.7679,24.77,81,41,6.76,RE,1689583692
238,calama,-22.4667,-68.9333,4.27,20,100,7.72,CL,1689583563
239,luderitz,-26.6481,15.1594,22.56,39,0,1.25,NA,1689583693
240,udachny,66.4167,112.4,10.25,81,100,3.5,RU,1689583693
241,kirensk,57.7853,108.1119,19.18,86,100,2.82,RU,1689583693
242,jauja,-11.7758,-75.4966,4.89,87,13,1.52,PE,1689583693
243,piti village,13.4626,144.6933,29.49,80,20,4.63,GU,1689583693
244,siverskiy,59.3544,30.0783,20.37,84,95,2.71,RU,1689583694
245,yaren,-0.5472,166.916,28.84,75,38,4.53,NR,1689583694
246,puerto carreno,6.189,-67.4859,23.65,94,100,2.24,CO,1689583694
247,lebu,-37.6167,-73.65,5.17,69,46,0.92,CL,1689583639
248,ban na san,8.8004,99.3637,26.79,80,100,3.87,TH,1689583694
249,kapa'a,22.0752,-159.319,26.18,87,100,7.2,US,1689583614
250,papao,-17.75,-149.55,22.82,62,6,2.97,PF,1689583695
251,colonia,50.9333,6.95,23.1,52,20,4.12,DE,1689583695
252,salinopolis,-0.6136,-47.3561,25.56,87,28,5.13,BR,1689583695
253,soni,-4.85,38.3667,21.03,56,36,3.64,TZ,1689583696
254,kingston,17.997,-76.7936,27.53,87,20,2.57,JM,1689583696
255,la rioja,42.25,-2.5,16.88,57,1,2.79,ES,1689583696
256,namdrik,5.5994,168.1028,28.72,72,96,7.51,MH,1689583696
257,hirtshals,57.5881,9.9592,16.42,78,100,8.78,DK,1689583696
258,tahe,52.3333,124.7333,32.11,23,18,3.6,CN,1689583697
259,susuman,62.7833,148.1667,16.12,60,94,2.55,RU,1689583697
260,howrah,22.5892,88.3103,28.0,89,100,5.14,IN,1689583603
261,ilha de mocambique,-15.0342,40.7358,25.17,65,3,8.23,MZ,1689583697
262,galliano,29.4422,-90.2992,26.0,89,0,0.0,US,1689583697
263,cristuru secuiesc,46.2833,25.0333,31.62,38,0,1.41,RO,1689583697
264,yuzhno-kurilsk,44.0306,145.8556,13.79,91,66,1.71,RU,1689583698
265,firuzabad,28.8438,52.5707,39.2,6,0,4.91,IR,1689583698
266,cabedelo,-6.9811,-34.8339,22.37,80,1,4.37,BR,1689583698
267,badiyah,22.45,58.8,41.94,21,61,4.87,OM,1689583698
268,weno,7.4515,151.8468,26.97,89,100,2.06,FM,1689583699
269,bikenibeu village,1.3673,173.1241,28.98,79,75,1.54,KI,1689583699
270,brisas de zicatela,15.8369,-97.0419,25.88,83,100,2.12,MX,1689583699
271,ghanzi,-21.5667,21.7833,20.86,21,0,4.74,BW,1689583699
272,bianzhuang,34.8486,118.0447,29.6,58,46,6.22,CN,1689583699
273,olonkinbyen,70.9221,-8.7187,4.32,98,100,8.66,SJ,1689583700
274,uyar,55.81,94.3153,21.31,59,42,3.52,RU,1689583700
275,tarnogskiy gorodok,60.4997,43.5761,25.6,47,14,2.12,RU,1689583700
276,inhapi,-9.2214,-37.7486,18.7,94,87,1.3,BR,1689583700
277,beyneu,45.3167,55.2,28.92,30,100,4.7,KZ,1689583700
278,choibalsan,48.0667,114.5,32.36,20,92,4.66,MN,1689583700
279,vallenar,-28.5708,-70.7581,12.19,48,0,1.05,CL,1689583701
280,barra de santo antonio,-9.4047,-35.5072,21.6,85,68,3.31,BR,1689583701
281,guerrero negro,27.9769,-114.0611,20.11,84,94,3.16,MX,1689583429
282,east ballina,-28.8667,153.5833,14.89,76,30,3.31,AU,1689583701
283,kabanjahe,3.1001,98.4908,22.05,82,87,1.57,ID,1689583624
284,espanola,35.9911,-106.0806,25.89,42,0,0.47,US,1689583702
285,siwa oasis,29.2041,25.5195,36.25,20,0,3.42,EG,1689583702
286,novodvinsk,64.4165,40.8122,27.18,34,61,4.34,RU,1689583702
287,codrington,-38.2667,141.9667,7.5,87,0,3.96,AU,1689583702
288,zubtsov,56.1753,34.5894,25.9,42,87,2.62,RU,1689583702
289,kijang,35.2442,129.2139,26.85,87,100,4.33,KR,1689583703
290,nangomba,-10.9,38.5,28.74,34,0,3.23,TZ,1689583703
291,ketchikan,55.3422,-131.6461,14.26,94,100,2.06,US,1689583703
292,hofors,60.5457,16.2867,20.45,67,93,6.28,SE,1689583703
293,windhoek,-22.5594,17.0832,18.01,29,0,2.24,NA,1689583703
294,diplo,24.4667,69.584,34.99,47,32,7.41,PK,1689583704
295,kayangel,8.0823,134.7173,28.67,79,100,5.86,PW,1689583704
296,haiku-pauwela,20.9219,-156.3051,25.01,71,20,7.2,US,1689583704
297,neryungri,56.6709,124.6491,27.1,50,35,4.73,RU,1689583704
298,micheweni,-4.9667,39.8333,27.1,65,4,7.16,TZ,1689583704
299,kembe,4.6228,21.8865,31.13,55,42,0.92,CF,1689583705
300,tianshui,34.5439,105.6897,29.06,38,8,6.76,CN,1689583705
301,ta`u,-14.2336,-169.5144,27.14,78,15,6.86,AS,1689583705
302,al bardiyah,31.7561,25.0865,30.75,47,0,4.09,LY,1689583705
303,askoy,60.4092,5.226,15.16,100,75,5.66,NO,1689583706
304,dolisie,-4.1997,12.6739,27.28,57,46,1.21,CG,1689583706
305,cradock,-32.1642,25.6192,17.47,29,62,4.91,ZA,1689583706
306,wamba,8.9333,8.6,29.08,66,20,1.48,NG,1689583706
307,georgiyevka,43.0369,74.7114,36.02,23,0,6.0,KZ,1689583706
308,buka,40.8108,69.1986,40.72,10,0,2.82,UZ,1689583707
309,lake albert,-35.1667,147.3833,10.34,87,0,1.22,AU,1689583707
310,kabare,-2.4683,28.8242,23.85,41,53,3.11,CD,1689583707
311,mournies,35.4764,24.0092,29.22,58,0,3.09,GR,1689583707
312,francisco i. madero,29.7059,-107.8043,19.6,59,51,1.75,MX,1689583707
313,cam ranh,11.9214,109.1591,33.98,52,75,0.0,VN,1689583707
314,berezovo,63.9381,65.0419,27.95,31,95,6.33,RU,1689583708
315,qa'en,33.7265,59.1844,34.46,13,0,9.41,IR,1689583708
316,linqiong,30.4159,103.4609,33.9,57,2,1.08,CN,1689583708
317,keflavik,64.0049,-22.5624,10.24,66,0,6.69,IS,1689583708
318,zhalantun,48.0,122.7167,25.43,69,100,3.14,CN,1689583709
319,cannonvale,-20.2833,148.7,20.66,76,5,8.31,AU,1689583709
320,remire-montjoly,4.9167,-52.2667,23.02,100,75,1.03,GF,1689583709
321,fale old settlement,-9.3852,-171.2468,28.71,76,44,7.94,TK,1689583709
322,pyapon,16.2833,95.6833,27.61,81,78,6.32,MM,1689583710
323,longboat key,27.4125,-82.659,30.56,60,0,4.12,US,1689583710
324,revda,56.801,59.9303,17.73,90,100,3.64,RU,1689583710
325,ha'il,27.5219,41.6907,40.01,9,0,8.23,SA,1689583678
326,edirne,41.6772,26.556,32.67,24,0,2.37,TR,1689583710
327,pyu,18.4833,96.4333,29.03,81,100,2.62,MM,1689583711
328,las tablas,7.7667,-80.2833,24.92,91,100,0.98,PA,1689583711
329,lorengau,-2.0226,147.2712,27.8,77,72,4.14,PG,1689583711
330,denov,38.2667,67.9,41.15,8,0,5.29,UZ,1689583711
331,san salvador,13.6894,-89.1872,21.13,100,97,1.45,SV,1689583712
332,gaiman,-43.2897,-65.4929,-0.7,51,0,4.32,AR,1689583712
333,naze,28.3667,129.4833,28.51,85,61,6.43,JP,1689583712
334,kayyerkan,69.3786,87.7439,10.72,100,100,9.0,RU,1689583713
335,camana,-16.6228,-72.7111,16.42,88,92,3.84,PE,1689583713
336,al faw,29.9776,48.4741,47.0,13,0,6.97,IQ,1689583714
337,fisterra,42.9049,-9.2629,19.3,69,2,7.61,ES,1689583714
338,jinan,36.6683,116.9972,35.24,29,0,4.33,CN,1689583714
339,kerikeri,-35.2268,173.9474,9.39,89,10,2.18,NZ,1689583714
340,bukavu,-2.5083,28.8608,24.45,40,60,3.13,CD,1689583715
341,cascais,38.6979,-9.4215,21.76,68,20,15.2,PT,1689583715
342,salinas de hidalgo,22.6333,-101.7167,14.51,90,8,5.24,MX,1689583576
343,palikir - national government center,6.9248,158.1611,25.41,89,100,1.03,FM,1689583715
344,ashland,40.8167,-82.2665,19.99,96,96,3.24,US,1689583715
345,cestos city,5.46,-9.5828,25.96,80,84,1.63,LR,1689583715
346,hausjarvi,60.7833,24.9333,20.33,45,97,4.93,FI,1689583716
347,anton lizardo,19.05,-95.9833,24.56,83,100,0.14,MX,1689583716
348,kasane,-17.8167,25.15,22.1,24,2,4.84,BW,1689583716
349,piton saint-leu,-21.2196,55.3151,24.04,78,0,11.83,RE,1689583716
350,port sudan,19.6175,37.2164,40.53,26,100,2.15,SD,1689583716
351,karak,31.1667,35.75,31.63,19,0,5.88,JO,1689583717
352,bahia blanca,-38.7196,-62.2724,-0.66,80,2,1.79,AR,1689583717
353,coyhaique,-45.5752,-72.0662,-6.03,93,100,0.0,CL,1689583684
354,santa marta de ortigueira,43.6833,-7.85,18.47,82,1,6.22,ES,1689583717
355,placido de castro,-10.3353,-67.1856,23.92,69,78,0.99,BR,1689583717
356,laguna,38.421,-121.4238,29.98,45,0,3.09,US,1689583718
357,meadow lakes,61.6247,-149.6011,12.89,96,100,0.0,US,1689583718
358,ust-tsilma,65.441,52.1498,25.8,34,4,3.16,RU,1689583718
359,ji'an,27.1172,114.9793,29.36,77,84,2.09,CN,1689583718
360,kudahuvadhoo,2.6708,72.8944,28.87,73,96,5.81,MV,1689583718
361,pangkalanbuun,-2.6833,111.6167,30.48,57,98,2.76,ID,1689583719
362,prince albert,53.2001,-105.7677,6.97,93,75,3.6,CA,1689583719
363,nantucket,41.2835,-70.0995,22.78,99,75,4.12,US,1689583630
364,gisborne,-38.6533,178.0042,8.37,80,1,2.87,NZ,1689583719
365,naberezhnyye chelny,55.7561,52.4289,19.49,84,100,5.12,RU,1689583719
366,belmonte,-15.8631,-38.8828,21.43,90,38,1.14,BR,1689583720
367,morehead city,34.7229,-76.726,27.78,90,0,0.0,US,1689583517
368,el porvenir,13.7617,-87.3458,21.63,87,92,2.96,HN,1689583720
369,mamou,10.5,-12.0,22.02,95,100,1.15,GN,1689583720
370,funafuti,-8.5243,179.1942,29.0,84,40,3.09,TV,1689583720
371,sechura,-5.5569,-80.8222,21.35,83,23,3.73,PE,1689583721
372,tsiombe,-25.3,45.4833,27.22,37,19,0.94,MG,1689583721
373,hampton bays,40.869,-72.5176,23.92,99,100,2.06,US,1689583721
374,san antonio de pale,-1.4014,5.6325,23.11,82,47,4.88,GQ,1689583721
375,esil,51.9556,66.4042,31.6,23,91,7.37,KZ,1689583721
376,al khawr,25.7667,51.3167,45.09,11,0,8.25,QA,1689583721
